id,label,message,date
subject328,0,Gracias a Dios a mi no me rajaron,2020-03-08 03:25:00
subject328,0,Ahh bueno cara de por favor corazón rojo,2020-03-08 03:43:00
subject328,0,Si gusta de vos te felicito te juro corazón rojo cara de por favor,2020-03-08 04:05:00
subject328,0,Eso ya es sad corazón roto cara de por favor,2020-03-08 04:05:00
subject328,0,Aahhjjjh que liindoooo cara de por favor ... ¿ porqué no me pasa ? corazón roto,2020-03-08 04:09:00
subject328,0,( XD ) ahre corazón roto,2020-03-08 04:09:00
subject328,0,"Bueno , el novio dejalo ahí , ya fue , si no es nada tuyo ... si fuera algo tuyo vas a quedar como un buitre águila ahre",2020-03-08 04:13:00
subject328,0,"Bueno , pero entonces intenta enamorarla vos , el novio que se joda ah",2020-03-08 04:16:00
subject328,0,Si el novio no es nada de el,2020-03-08 04:21:00
subject328,0,Qué caloorrrr que teengoooo Dioosssss no aguanto más jaja,2020-03-08 07:59:00
subject328,0,🤦🏻‍♂ cara con calor corazón roto,2020-03-08 07:59:00
subject328,0,Te ahoga el calor,2020-03-08 08:00:00
subject328,0,Porque va a ser ?,2020-03-08 08:00:00
subject328,0,Panamá ? ? ojos,2020-03-08 08:01:00
subject328,0,cara con mano sobre la boca cara de alivio,2020-03-08 08:02:00
subject328,0,Creo que yo soy la ÚNICA persona en el universo que va a morir virgen ... corazón roto,2020-03-08 08:07:00
subject328,0,"Por lo menos ustedes : SUPONGO que tuvieron muchas relaciónes cercanas , no como yo.Yo tuve como 7 novias y la mayoría fueron a distancia , 1 sola nomas la pude sentir y tener cerca mío , que encima duramos 1 mes y medio nomás ... CREO jaja , soy alto fracaso , re tirado , y encima no me mira NADIE ... DESEO SER LINDO cara sonriendo con los ojos cerrados cara de por favor corazón roto ...",2020-03-08 08:11:00
subject328,0,"Yo voy a cumplir 16 el "" 30 DE ABRIL """,2020-03-08 08:12:00
subject328,0,"Yo , la mayoría también , de distancia del mismo país ojos cara de confusión",2020-03-08 08:13:00
subject328,0,Re pioola cara de confusión corazón rojo,2020-03-08 08:13:00
subject328,0,"Al menos tienen suerte jaja , yo moriré virgen y sólo",2020-03-08 08:14:00
subject328,0,cara sonriendo con los ojos cerrados cara de por favor corazón roto,2020-03-08 08:14:00
subject328,0,Jm no lo se cara de confusión cara de por favor,2020-03-08 08:16:00
subject328,0,Eso estoy esperando jaja cara de confusión,2020-03-08 08:17:00
subject328,0,Holaa ? ? ? cara de confusión cara de por favor corazón roto,2020-03-09 04:10:00
subject328,0,"No , me llena la memoria ahre",2020-03-09 04:12:00
subject152,1,Soy nuevo en este grupo no sé muy bien cómo funciona . Lo encontré noor casualidad,2020-09-29 23:16:00
subject152,1,Yo solo buscaba alguien con quien hablar ... No se si es el sitio indicado,2020-09-29 23:17:00
subject152,1,Que problema hay con la Biblia ?,2020-09-29 23:26:00
subject152,1,Si con la Biblia,2020-09-29 23:26:00
subject152,1,Ah genial porque yo soy ateo ... cara guiñando el ojo,2020-09-29 23:27:00
subject152,1,Ya veo que aquí Angie es la estrella,2020-09-29 23:28:00
subject152,1,Y los demás no tienen nada que decir ?,2020-09-29 23:29:00
subject152,1,No creo demasiado en los consejos sabios,2020-09-29 23:30:00
subject152,1,Yo pensaba que aquí uno se podría expresar y escuchar a todo el mundo,2020-09-29 23:31:00
subject152,1,No sólo a Angie,2020-09-29 23:31:00
subject152,1,( con todos los respetos Angie ),2020-09-29 23:32:00
subject152,1,No tengo ningún inconveniente en escuchar cada palabra que salga de Angie . Pero seguro que hay más gente que puede aportar algo,2020-09-29 23:33:00
subject152,1,Los rodeos me gustan la verdaf,2020-09-29 23:34:00
subject152,1,Es un poco el camino tortuoso para llegar a donde quieres,2020-09-29 23:35:00
subject152,1,Los caminos fáciles nuncae resultaron atractivos,2020-09-29 23:35:00
subject152,1,Depende de a quien y cuanfo,2020-09-29 23:36:00
subject152,1,Que rodeos te dan cuando vas al hospital ?,2020-09-29 23:37:00
subject152,1,Ahi pocos rodeos dan,2020-09-29 23:37:00
subject152,1,Te tendrán que preguntar para saber de dónde viene lo que tienes si es que lo tienes ... para descartar posibilidades,2020-09-29 23:38:00
subject152,1,No siempre las pruebas son definitivas y dependen del contexto,2020-09-29 23:39:00
subject152,1,Puedo darte muchos ejemplos,2020-09-29 23:39:00
subject152,1,No creo que excepto en determinados casos aislados los sanitarios sean sádicos no que sea su intención,2020-09-29 23:41:00
subject152,1,Claro que hay de todo,2020-09-29 23:42:00
subject152,1,Ser sanitario no te quita que seas otras cosas . No es prueba de santidad,2020-09-29 23:42:00
subject152,1,He visto muchas cosas ... Soy sanitario,2020-09-29 23:42:00
subject152,1,Y me parece algo asqueroso,2020-09-29 23:43:00
subject152,1,Si ... Y hasta lo puedo comprender ... quiero decir logro ponerme en su lugar,2020-09-29 23:44:00
subject152,1,En el sentido de la presión que sufres viendo morir a gente sin que nadie haga nada ... Como una válvula de descarga totalmente inadecuada . No lo comparto,2020-09-29 23:45:00
subject152,1,Hay otras formas de descargar esa enorme presión,2020-09-29 23:45:00
subject152,1,Empatizar no es igual a estar de acierdo,2020-09-29 23:46:00
subject152,1,Pero esO no es culpa de los sanitarios,2020-09-29 23:46:00
subject152,1,Es culpa de los políticos y sus cargos como gerencias,2020-09-29 23:47:00
subject152,1,Que va ... y lo digo de corazón . Nosotros los que estamos a pie de paciente no tenemos nada que ver con eso . Son 2 mundos totalmente separados,2020-09-29 23:48:00
subject152,1,Excepto en los altos cargos,2020-09-29 23:48:00
subject152,1,Exactamente . Son 2 niveles distintos,2020-09-29 23:49:00
subject152,1,Aunque es verdad que estos meses me han dado un poco la puntilla,2020-09-29 23:49:00
subject152,1,Ver morir a gente abandonada por la sociedad porque el supuesto estado del bienestar es una falacia no ha ayudado,2020-09-29 23:50:00
subject152,1,Pero cuando ya tienes pensamientos propios previos ha sido un poco todo,2020-09-29 23:51:00
subject152,1,Por eso digo supuesto,2020-09-29 23:51:00
subject152,1,Te sientes solo y no tienes a nadie a quien explicarle esto porque no sabes con quién . Porque todo está tan tremendamente politizado y polarizado que enfadarias analguien,2020-09-29 23:53:00
subject152,1,Tus amigos no entienden por lo que estás pasando y te encuentras de repente solo . Tan solo que te dan ganas de llorar,2020-09-29 23:53:00
subject152,1,No sabes dónde ir ni a quien pedir ayuda porque ni siquiera sabes que tipo de ayuda necesitas,2020-09-29 23:54:00
subject152,1,Y un día te sorprendes pensando de repente que a lo mejor lo mejor sería acabar con todo de una puta vez,2020-09-29 23:55:00
subject152,1,Pero estoy asustado de verdad . Tengo miedo . Porque nunca lo había visto tan claro . La solución a dejar de luchar contra mí mismo y los demás,2020-09-29 23:58:00
subject152,1,No me veo con fuerzas de volver a trabajar y ver tragedias otra vez y sufrirlas como si fueran mías,2020-09-29 23:59:00
subject305,0,Marga de qué trabajas,2021-02-27 19:31:00
subject305,0,"A lo mejor estudiar unas opos , o simplemente irte y buscar trabajos de lo que sea mientras",2021-02-27 19:33:00
subject305,0,Suele pasar cara neutral cara decepcionada,2021-02-27 19:33:00
subject305,0,"A todos nos cuesta , sobre todo si eres hipersensible",2021-02-27 19:34:00
subject305,0,No sabes cómo te admiro tío,2021-02-27 19:34:00
subject305,0,Yo tengo depresión crónica con trastorno de ansiedad,2021-02-27 19:35:00
subject305,0,"Lo importante es que no creas que eres rara y esas cosas . Lo que necesitas es dar con personas afines a ti , y con ellas te soltarás",2021-02-27 19:36:00
subject305,0,¿ No hay algún centro social que pueda prestarte ayuda ?,2021-02-27 19:39:00
subject305,0,"Puff , si has hecho todo lo que dices vas a salir de donde sea",2021-02-27 19:40:00
subject305,0,Por qué no te vas de allí,2021-02-27 19:40:00
subject305,0,Y a veces tampoco,2021-02-27 19:41:00
subject305,0,"Guapi , cuando quieras aquí estoy , me puedes hablar por privado y de todo . Muchísimo ánimo , máquina",2021-02-27 19:41:00
subject305,0,"Aquí tienes una red de apoyo muy buena , hay gente genial",2021-02-27 19:42:00
subject305,0,Sobre todo lucha todo lo que puedas,2021-02-27 19:43:00
subject305,0,"Y no te dejes vencer , de a poco",2021-02-27 19:43:00
subject305,0,"Ajajajjaja , qué cuqui eres",2021-02-27 19:45:00
subject305,0,¿ Te sientes muy mal hoy ?,2021-02-27 19:47:00
subject305,0,¿ Te agobias con la gente ?,2021-02-27 19:48:00
subject305,0,"Juas , ni idea de que eso existía",2021-02-27 19:49:00
subject305,0,"Neni , eres muy joven",2021-02-27 19:49:00
subject305,0,"A mí me pasaba con tu edad y no voy a mentir , me sigue pasando . Pero con la experiencia vas aprendiendo",2021-02-27 19:50:00
subject305,0,"No te auyoexijas , y no te compares con los demás . Se empieza ahí , creo yo",2021-02-27 19:51:00
subject305,0,"Perri , la gente puede ser cruel pero tú también puedes elegir a quién escuchas y a quién no",2021-02-27 19:52:00
subject305,0,"Hay que aprender a pasar , criaturas . En serio",2021-02-27 19:55:00
subject305,0,Pues pasa también de ella . Tú eres tú,2021-02-27 19:55:00
subject305,0,La autoestima empieza por saber identificar quién es un mierda y te aporta cero como persona,2021-02-27 19:56:00
subject305,0,Además tanto músico y escritor guay que hay que te hacen abrir los ojos a este respecto . Me da que aquí muchos se sienten constantemente juzgados por gente que ni les entiende ni les quiere entender . Al pairo con eso,2021-02-27 19:58:00
subject305,0,El problema es que nos centramos tanto en nuestra propia mierda que no vemos lo mucho que podemos aprender de los demás y de nuestros propios fracasos,2021-02-27 20:01:00
subject305,0,A mí la gente exitosa no me motiva para nada . Me motivan los que sufren y aún así ahí están,2021-02-27 20:02:00
subject305,0,"Aprende también a reírte de ti misma , es lo puto mejor",2021-02-27 20:03:00
subject305,0,Holaaa hermosa corazón rojo,2021-02-27 20:04:00
subject305,0,"Jo , qué bonito es el ruso",2021-02-27 20:06:00
subject305,0,Dostoyevski corazón rojo corazón rojo corazón rojo,2021-02-27 20:07:00
subject305,0,"Qué tal vas , qué has hecho hoy , cuenta",2021-02-27 20:08:00
subject305,0,"Bueno , hay un momento para todo . Yo hay libros que con 17 años me dejaban MEH y ahora los amo",2021-02-27 20:09:00
subject305,0,A mí me gustó un montón El maestro y Margarita de Bulgakov,2021-02-27 20:10:00
subject305,0,Pero eso es lo bueno . La literatura que te hace pensar y estar viva y ser lectora activa,2021-02-27 20:11:00
subject305,0,Si lo lees me comentas,2021-02-27 20:13:00
subject305,0,Hizo unas versiones musicales maravillosas Michael Nyman de esos poemas,2021-02-27 20:13:00
subject305,0,Por favor qué hermosura,2021-02-27 20:15:00
subject305,0,Tía qué rabia que vivas tan lejos,2021-02-27 20:17:00
subject305,0,"Con las charletas que nos íbamos a pegar aquí de cosas de gafapastas , jaja",2021-02-27 20:17:00
subject305,0,Hazme visita o algo,2021-02-27 20:18:00
subject305,0,Aquí en Málaga hay buenos museos,2021-02-27 20:18:00
subject305,0,La gente es un poco mehh,2021-02-27 20:19:00
subject305,0,"No sé , no me acabo de llevar con los andaluces grasiosos",2021-02-27 20:19:00
subject305,0,"Ya , es una mierda",2021-02-27 20:19:00
subject305,0,"Yo soy de Jaén y tengo más en común con la Andalucía siesa . Granada , qué fantasy",2021-02-27 20:21:00
subject305,0,La mala follá granaína debería ser patrimonio de la humanidad,2021-02-27 20:22:00
subject305,0,Los rusos también sois así,2021-02-27 20:23:00
subject305,0,Al menos los que conozco,2021-02-27 20:23:00
subject305,0,Te dicen lo que piensan siempre,2021-02-27 20:23:00
subject305,0,"Conozco un montón de vascos y son muy cálidos . La cosa es que son cálidos de VERDAD , no rollo lamioso",2021-02-27 20:25:00
subject305,0,"Qué va , uno de mis mejores colegas es italiano y es súper directo",2021-02-27 20:27:00
subject305,0,Yo si todos los rusos son como tú me voy allí,2021-02-27 20:29:00
subject305,0,Cada uno tenemos nuestras cosicas como seres humanos individuales,2021-02-27 20:30:00
subject305,0,Personalmente aquí que hay gente de muchos países no identifico a nadie con nada,2021-02-27 20:31:00
subject305,0,Y las pinturas negras,2021-02-27 20:33:00
subject305,0,"Otra persona que admiro mucho es Elliot Smith . Que vale , se suicidó , pero dejó un legado musical maravilloso",2021-02-27 20:36:00
subject305,0,Pues me da que pensar . Casi que prefiero un psicólogo así que el típico de Todo saldrá bien,2021-02-27 20:38:00
subject305,0,"Sí . Además , sin querer romsntizar nada , es necesario sentir la tristeza para comprender un poco el mundo",2021-02-27 20:39:00
subject305,0,Pues claro que no . Y además que dentro de unos límites es correcto preguntarse cosas y dolerse,2021-02-27 20:40:00
subject305,0,"Juaaas , a ese lo quiero pero de colega",2021-02-27 20:40:00
subject305,0,"Es que es eso . Lo malo son estas ideas inculcadas culturalmente de que hay que ser así o asao . Así de exitoso , así de delgada , así de ... Meh",2021-02-27 20:41:00
subject305,0,Liana ¿ Tú escribes o algo ? Me da que eres artística y estoy buscando gente para un fanzine,2021-02-27 20:43:00
subject305,0,El horror . Cuando pienso en toda esa gente que pasa el 60 por ciento de su vida en tuiter diciendo tontadas para que otros tontos hagan caso me muero en la bañera,2021-02-27 20:44:00
subject305,0,"Pues guapi , si quieres participar",2021-02-27 20:44:00
subject305,0,Somos gente muy diversa,2021-02-27 20:44:00
subject305,0,Yo lo dejé por eso,2021-02-27 20:45:00
subject305,0,Si te interesa ya sabes,2021-02-27 20:46:00
subject305,0,"Al final es un poco punk pasado de moda eso de los fanzines , pero por eso mola",2021-02-27 20:47:00
subject305,0,De todo lo que te dé la gana,2021-02-27 20:48:00
subject305,0,Las redes sociales no han hecho más que poner montañas en la comunicación humana real,2021-02-27 20:50:00
subject305,0,Pero por ejemplo hay un filósofo genial actual que ha argumentado perfectamente bien por qué son malas,2021-02-27 20:52:00
subject305,0,Estoy esperando tu versión de Kyoto corazón rojo,2021-02-27 21:24:00
subject305,0,La letra es buenísima,2021-02-27 21:26:00
subject305,0,Phoebe corazón rojo,2021-02-27 21:26:00
subject305,0,En silencio suena todo mejor,2021-02-27 21:27:00
subject305,0,"Neni , es que hay que alucinar con esta chica . Qué letras , qué voz y qué personalidad tiene . La amo demasiado",2021-02-27 21:28:00
subject305,0,Qué cuqui que eres,2021-02-27 21:32:00
subject305,0,Pues me suena celestial,2021-02-27 21:32:00
subject305,0,Tienes una voz maravillosa cara sonriendo con ojos de corazón,2021-02-27 21:32:00
subject305,0,"Pero es bueno que quieras hacerlo bien , pero sin querer hacerlo flawless",2021-02-27 21:34:00
subject305,0,Esto se me clava muy dentro . De hecho he puesto el link pero no la voy a escuchar porque me hace sufrir,2021-02-27 21:38:00
subject305,0,@USER versión bonita y petite,2021-02-27 21:40:00
subject305,0,Es de las letras más preciosas he escuchado jamás,2021-02-27 21:41:00
subject305,0,Quedaría preciosa con tu voz,2021-02-27 21:42:00
subject305,0,Se entiende . Necesitas sintonizar con ella,2021-02-27 21:44:00
subject305,0,"Además es una niña súper dulce y Kawaii , siempre tiene buenas palabras para todos . Amo a @USER corazón rojo",2021-02-27 21:46:00
subject305,0,"No son halagos , eres bonita siempre con todos",2021-02-27 21:47:00
subject305,0,Creo que todos te queremos,2021-02-27 21:49:00
subject305,0,Eres una persona muy dulce y cuando uno está triste y mal necesita dulzura,2021-02-27 21:49:00
subject305,0,A ti por venir y cantar corazón rojo,2021-02-27 21:50:00
subject305,0,"Que es sábado , bitches",2021-02-27 22:22:00
subject305,0,Pohhh cara de desaprobación,2021-02-27 22:59:00
subject305,0,Espero que con TACONES,2021-02-28 00:53:00
subject305,0,Yo no insulto . Ni odio ni invento . Ni ayudo a la gente con stickers de mierda,2021-02-28 01:36:00
subject305,0,Pasemos el uno del otro y ya,2021-02-28 01:37:00
subject305,0,Lo has creado tú,2021-02-28 01:39:00
subject305,0,Ya me conozco yo a tu especie,2021-02-28 01:39:00
