@relation IberLef-Challenge
@attribute 'claseValue' {0,1}
@attribute 'textValue' string
@data
0,"Neni , es que hay que alucinar con esta chica . Qué letras , qué voz y qué personalidad tiene . La amo demasiado"
0,"Qué cuqui que eres"
0,"Pues me suena celestial"
0,"Tienes una voz maravillosa cara_sonriendo con ojos de corazón"
0,"Pero es bueno que quieras hacerlo bien , pero sin querer hacerlo flawless"
0,"Esto se me clava muy dentro . De hecho he puesto el link pero no la voy a escuchar porque me hace sufrir"
0,"@USER versión bonita y petite"
0,"Es de las letras más preciosas he escuchado jamás"
0,"Quedaría preciosa con tu voz"
0,"Se entiende . Necesitas sintonizar con ella"
0,"Además es una niña súper dulce y Kawaii , siempre tiene buenas palabras para todos . Amo a @USER corazón_rojo"
0,"No son halagos , eres bonita siempre con todos"
0,"Creo que todos te queremos"
0,"Eres una persona muy dulce y cuando uno está triste y mal necesita dulzura"
0,"A ti por venir y cantar corazón_rojo"
0,"Que es sábado , bitches"
0,"Pohhh cara_de_desaprobación"
0,"Espero que con TACONES"
0,"Yo no insulto . Ni odio ni invento . Ni ayudo a la gente con stickers de mierda"
0,"Pasemos el uno del otro y ya"
0,"Lo has creado tú"
0,"Ya me conozco yo a tu especie"
0,"Y hoy le hable yo a él , preguntando , ¿ , Que pasa ? ¿ Todo bien ?"
0,"Y le dije ok , vale , no quiero causar problemas entre tu compañera y tú , recién nos re encontramos y ya con problemas ? ? ?"
0,"No quiero causarte problemas Amix , así que te comento , para evitarte problemas en casa o dolores de cabeza me retiro de tu vida , y pues deseo larga vida llena de éxitos , cómo cuántas estrellas hay en el cielo , cuánta ficha y felicidad te deseo hasta entonces AMISTOSAMENTE ALE"
0,"No , creo que han de estar en una especie de acuerdo"
0,"Cómo algo así de me cuidas a los chicos"
0,"Bienvenidos todos los nuevos"
0,"Oye Natalie ! ! Creo que todos amanecimos así"
0,"Por qué hoy día , perdidamente hoy me siento super mal"
0,"Ya falta Poco Natalie , por eso hace tanto calor , ya estás calmando tus 13 chakras principales ? ? ?"
0,"Lo sabes muy bien , pero no te acuerdas"
0,"Es transmigracion de alma"
0,"El mío es haber venido aquí en este pedacito de lugar donde radico ahora traer la luz descender pilar de luz Lemuria"
0,"manos_en_oración tono de piel medio manos_en_oración tono de piel medio manos_en_oración tono de piel medio namasté"
0,"Tu puedes solo inhala y exhala y has re conexión con tu tercer ojo y sola vendrá la regresión"
0,"Están bloqueados tus chakras"
0,"Siiiiiiii ! ! ! De hecho me re encontré con un compañero de camino de hace puf eones de vida y ambos nos re conocimos en este aquí y en este ahora"
0,"Los principales si son siete pero shorititita en este cambio de 5d son 13 por el cambio de ADN"
0,"Siiiii pero ahora él está casado"
0,"Y vive en Argentina y yo en la Ciudad de México"
0,"Que bello hay mucha conciencia despertando en Argentina ! ! !"
0,"Yo opino lo mismo hermosa"
0,"Pero para no meterme en problemas bellísima amiga mejor me alejo"
0,"Nop me acuerdo de muchísimas cosas"
0,"Solita sin estudiar Reiki"
0,"Puffffffg ya eres bien dices alma vieja"
0,"Tienes mucha razón lo mejor de apartarse que él se dé cuenta de los errores que está cometiendo alguna vez en su vida , tendrá que madurar y aprender a valorar amistades que bien le aprecian"
0,"Ya me cancé hermosa de apoyar a los demás a veces no entienden por más que le apoyes de manera sencilla , te cargas de su vibra y sales enferma , mejor medito"
0,"Y si , si ayudo por video llamada con otros amigos"
0,"Si hermosa , es una pena , que tengan que desvirtuar tanto el concepto de un sentimiento puro como lo es la amistad , por estar en la zona de confort , y , no hacerse responsables de lo que le toca a cada uno aprender"
0,"Te entiendo muy bien , tu campo energético , se ve contaminado , y la urgencia de regresar a tu recinto de paz , para limpiar energías mal calificadas es bastante agobiante"
0,"Uyyyyyyyy cara_desanimada"
0,"Deja busco un audio que deje tiempo atrás aquí , es muy lindo es un TARA VERDE"
0,"Solo pon agua con sal justo abajo de tu cama a la altura de el plexi solar 3 er chakra"
0,"Chiiiii cara_desanimada"
0,"Mucho y a veces tratas de entender , el ¿ porqué ? Se complican tanto las situaciones cara_desanimada"
0,"Cuando te pones en análisis , cuando eres una PAS , es difícil te hackead a ti misma , porque tiene ya más años que nosotros de vidas y ciclos de vida en esta tierra"
0,"Y lo que tú , ya viste , hace eones de vida , quizá nosotros , o al menos yo , apenas lo empezamos a vivir , y nos es más empático entenderlo pero siendo una PAS , es más difícil , por qué te guías por las frecuencias de Luz Divina y esto , lastima tu ser interno el ser analítica o compaginar con los demás"
0,"Si te están empujando cara_con_mano_sobre_la_boca desde allá ↑"
0,"Holiiiii bien con calor y tú"
0,"Que te lo pasa ? ? ?"
0,"Ponte una toalla al rededor de tu cuello y Hala de izquierda a derecha esto deshsra los nudos que tienes en tu cuello"
0,"Hollliiiiiiiii Grupo buena tarde / noche para todos"
0,"Hoy no pones música Al3xito ? ? ?"
0,"Ahhh ok ahora reviso gracias"
0,"Mhhhhh cara_sonriendo ligeramente"
0,"Está un poco triste esa canción nop"
0,"Woraleeee se maquillan casi igual a los de kiss"
0,"Eres delgada yo peso 47 cara_haciendo_una_mueca cara_haciendo_una_mueca cara_haciendo_una_mueca"
0,"Cuánto medirá está Nora ? ? ?"
0,"Por qué tas triste ? ? ?"
0,"Uyyyy muy alta yoido 1.54"
0,"Tas de re te flaquiiiiiiiiito"
0,"Uyyyyy pos que le pasa al doc"
0,"Jijiji yo toy como tachuela"
0,"Ya me confundí cara_revolviéndose_de_la_risa cara_revolviéndose_de_la_risa cara_revolviéndose_de_la_risa"
0,"Nora 50kg 1.60 José 52 Yo 47"
0,"Jijijiji tu también están bien guapote"
0,"Arturo guapo Nora cuquis"
0,"Yo tengo una amiga de Palma de Mayorca mide 1.85 y pesa 70 kg"
0,"Ahorita toy fea por lo de mis quemaduras en mis manos tengo la cabeza rapada"
0,"Siiiiii aquí todos SEEEEEMMMOZZZZ SIMPATICOS"
0,"Noooo , no peleamos decimos que aquí todos seremos bellos"
0,"Duckp lo afirma y miren que lo dice un caballero que es donde están los ojos más bellos"
0,"Escuchen esta canción de amortttzzzz para rodos"
0,"Nop no hay bullying por el contrario hay afirmaciones y decretos positivos"
0,"Este señor canta muy lento"
0,"Pero la de NTale.Cole no la tengo cara_llorando fuerte cara_llorando fuerte cara_llorando fuerte"
0,"Sip Ya fallecida ella hija de Nat King Cole"
0,"Este es un jazzita"
0,"Duckp Haber ojitos tapatíos si o no todos somos bellos"
0,"Messsmamente ansinitamente lo digo mircé"
0,"Wow cara_sonriendo con ojos grandes"
0,"De manera igual para ti querida Nora"
0,"Dulces sueños hasta el.otro ladito"
0,"Ayyy weee ya empezó a llover por acá en este lado de la CDMX ! ! !"
0,"Besos Nora dulces sueños"
0,"Aquí todos son super empáticos comprenden mucho elmdolor ajeno son empáticos y maravillosos todos , sinceramente lo digo de corazón , pues son personas increíbles y desprendidas"
0,"Chi ! ! ! Arturo , todos aquí son bellos de alma , por qué hemos pasado en la vida dificultades fuertes y comprendemos y sabemos el dolor y somos empáticos y entendemos y respetamos el dolor ajeno"
0,"Gracias ! ! ! Me alhaga ! Gracias gracias gracias !"
0,"Tu eres muy cuquis Nora !"
0,"Es correcto he encontrado a personas maravillosas que con escribir onleerte te ayudan y va cambiando tu tarde"
0,"Nora es bella aún que ella no se la crea"
0,"Ella Nora es una triunfadora bella y hermosa"
0,"Y solo Nora tiene que creerselo"
0,"Corazón si que si lo eres solo que estás cansadita y tu mente necesita reposar ts Tito nena hermosa"
0,"Nora , eres buena amiga"
0,"Eso sí , no me lo puedes negar Nora bella"
0,"Aquí les comparto una canción bienotivadors bien exclusiva que no buenO ! ! !"
0,"Mueve todo a escuchar su gran significado chicos cara_revolviéndose_de_la_risa"
0,"A qué amiga ! ! ! Mía"
0,"Jijijijiji creo que ya se retiró a descansar Lulú"
0,"Creo que no se escucha la cancion"
0,"Cuando más lo niega una es su a afirmación escondida"
0,"Mi yo veo que se vea el número"
0,"No había entrado yo aún"
0,"cara_revolviéndose_de_la_risa cara_revolviéndose_de_la_risa cara_revolviéndose_de_la_risa no entiendo nada"
0,"Si , no entiendo de que hsblan"
0,"Ya nos salimos de el.tema creo yo"
0,"Jajaja vale , no entiendo"
0,"Si , por qué al igual yo no veo por donde es que se ve el número"
1,"Buenas noches desde este Rinconcito a tod @s o buenos dias según el lugar"
1,"Buenas noches ! ! ! cara_sonriendo con ojos grandes"
1,"Soy nuevo aquí y deseo sobre todo poder servir de apoyo a quien se sienta mal o triste en cualquier momento asi como sé que sentiré el calor necesario en los momentos más bajos ."
1,"Entonces creo que estamos en el lugar correcto , al menos sabemos tod @s lo que es sentirse baj @ en algún momento y lo necesario de poder contar con una mano que te sujete para no caminar en ese momento sol @ . en ocasiones con un pequeño gesto se hace un gran logro"
1,"Seguro si lo ve algún medico díce que si . Yo sé que la mayor parte del día siento un gran vacío en mi interior , angustia y tristeza . A veces sin motivo aparente pues ocurre cuando puedo estar haciendo alguna actividad que me solía gustar . A veces creo vivir en una perpetua montaña rusa donde en ocasiones te ves arriba subiendo y en otras te ves caer , sólo que no sabes como ir frenando la bajada ."
1,"Muy buenos días chic @s ! ! Os deseo para hoy un día repleto de sonrisas y de muy buenos momentos . Abrazos para ellos y besos para ellas cara_lanzando_un_beso"
1,"No voy a entrar en detalles privados , porque pueden sobrar .. tan sólo quiero exponer algo que me lleva ocurriendo un tiempo y es que siento mucha ansiedad y soledad al caer la noche ( aún no estando sólo físicamente ) percibo ese vacío interior , esas ganas sólo d llorar e incluso no querer saber nada de nada . No me ha ocurrido nada para ello , ni trauma ni nada , es tan sólo que relamente me siento muy en soledad y siento que soy un ser patético por ello . Les envio un abrazo y besos"
1,"En su día si , pero no la obtuve como pensé que la tendría . realmente pienso que la medicina ayuda pero no quita el problema generado en el interior . Eso requiere de dosis de cariño , comprensión , apoyo y sobre todo compromiso ."
1,"Muchas gracias Maria cara_feliz_con_ojos_sonrientes me encanta saber que vas a ser una futura enfermera y que diciendo lo que dices habla mucho de ti y de como eres como persona . Nadie querrá nunca estar enfermo pero con profesionales como tu y que tienen corazón desde luego da gusto enfermar ( aunque no se quiera ) porque vais a cuidar y ayudar lo mejor posible"
1,"A eso me refiero , yo al sentir esta tristeza fui al medico pero queria recetarme pastillas y le dije lo siento pero no . Se que puede ayudar pero no soluciona . He optado por alguna forma más natural como meditar , hacer relajación y almenos ayuda algo y no es ni invasiva ni adictiva"
1,"De nadaaa jjjj nooo no quiero ponerme , prefiero verte por la calle o la playa y saludarte antes de que en el hospi"
1,"A ver Maria que si hay que ir se va ... pero ir por ir cara_de_loco"
1,"Aunque para tu trabajo o hay enfermos o chungo tema cara_sonriendo con sudor frío"
1,"Por cierto no se de donde eres Maria . Pero darte las gracias por todo lo que habéis pasado y os queda por pasar , luchando contra viento y marea para que este mal que nos tiene en jaque a todos pase d la forma mas rápida posible"
1,"Nos queda aun trabajo por delante seguro pero sin personas como tu y conozco aquí donde vivo a algunos que estan como tu en primera linea y saturaos hasta la bandera"
1,"Pued d bajon na ni na eh"
1,"De ahi te viene jjjj"
1,"Yo soy de un rincon d andalucia donde casi siempre es primavera - verano cara_llorando_de_risa cara_llorando_de_risa"
1,"Pues permiteme decirte Maria que no debes estar de bajon , es inevitable y lo sé . Pero una vez oí decir ( ¿ quién vigila al vigilante ? ) en tu caso quien va a cuidar d nosotros si tu estas mal ? Eres la enfermera del grupo asi que prohibido ponerte mal ehh"
1,"Esooo pero intentar na eh .. hacer ehh"
1,"No te doy opciones jajaa"
1,"Va , lo se lo se ... no es fácil . por cierto te pusiste la Astrazeneca verdad ?"
1,"Ahh ... a mi me han puesto la primera dosis d la Astrazeneca jajaa a ver si me rematan o este verano me doy un bañito en la playa cara_llorando_de_risa"
1,"Noo pero pertenezco a grupo de fuerzas y cuerpos ..."
1,"Gracias corazón cara_feliz_con_ojos_sonrientes . Aunque sigo diciendo que ustedes mereceis todo el apoyo y el merecimiento posible . Conozco casos que lo han pasado muy mal y nadie ests preparado ni física ni psicológicamente para aguantar lo que aguantais manos_en_oración"
1,"Por supuesto ! ! ! Eaaa mas retao ehh mira que te haré caso si tu lo haces también asi que bíceps_flexionado . We can ! !"
1,"Eso sí Maria ! ! Que te paso lista cada dia , asi que el bajón se deja a parte que aquí tienes mas trabajo que en el hospi y te necesitamos"
1,"Buenos amigos uno que se va como decia mi abuelo a ver el cine de las sabanas blancas cara_llorando_de_risa osea me voy a la cama ( eso si con piyama ) cara_llorando_de_risa cara_llorando_de_risa Dulces sueños cara_feliz_con_ojos_sonrientes"
1,"Buenas tardes desde tierras del mediterraneo cara_llorando_de_risa cara_sonriente Feliz dia a tod @s ! !"
1,"Eyy Maria estas por aquí ! ! ! Como vas ?"
0,"Hola , sabes ? A mi me pasaba mucho , no he sido diagnosticado con nada pero se que sufrí depresión por al menos 3 años de mi vida ya que no tenía casi amistades reales y hablabacon muy pocas personas , tenía desconfianza de la mayoría y no tenía con quien desahogarme de mi día a día , entre en la etapa donde estaba descubriendo que por lo visto era gay y no sabía como afrontar eso ya que mi familia gran parte es homofóbica , y me encerraba en mi mente tratando de manejar también la separación y discusiones diarias de mis padres , más la presión social de la secundaria que todo sumado me ahogaba en las noches de llanto , así que me puse a escribir poemas para drenar un poco lo que sentía , ( había leído que escribir ayuda a aclarar la mente y mantenerte entretenido como también dibujar ) comencé también a escuchar nuevos ritmos de música más alegres y movidas , al igual que también entré en varios grupos e hice amistades virtuales con personas da varias partes del mundo , intente salir más a menudo y comencé a practicar deporte y todo eso me ha estado ayudando a salir adelante , ya que aunque les pedía ir a un psicológico a mis padres de cierta manera lo onmitian , hoy en día soy estudiante de Enfermería ( 1er año ) soy el vocero conocí 3 super amigos que somos super Unidos y nos apoyamos y nos motivamos juntamente para todo , he hecho nuevas amistades y he renovado muy buenas antiguas , aún no les he confesado a mis padres de mi sexualidad porque le tengo algo de pánico a la sociedad pero no le presto mucha atención a ese tema , pero bueno , me siento satisfecho por ahora con el hecho de que se que cuento con alguien y alguien cuenta conmigo , así que mi consejo es , llora lo que debas llorar , debes drenar lo que sientes , y por favor busca de alguien que pueda escucharte y entenderte para que puedas expresarte como debes , pero nunca , nunca te dejes llevar por tus sentimientos , son nuestro mayor enemigo en los episodios grises de nuestras historias , te deseo lo mejor y que pronto puedas levantarte y correr hacia un nuevo amanecer lleno de felicidad y paz mental por todos los que hoy batallan así sea con la depresión , ansiedad , treisteza o el desánimo . No te conozco pero igual te digo que de parte de este grupo super amoroso lleno de empatía que SE TE QUIERE UN MUNDO ! ! Nunca se dejen llevar por las emociones tristes . Gozen las virtudes de la vida y no piensen en el hoy sino en el mañana incierto lleno de sorpresas que deberemos aprovechar y saber afrontar . ! flecha soon símbolo de mareo símbolo de mareo símbolo de mareo"
